trade_id,ticker,quarter,fundamental_information_date,quarter_revenue,quarter_operating_income,prior_year_quarter_revenue,prior_year_quarter_operating_income,revenue_yoy_pct,operating_income_yoy_pct,previous_quarter,previous_quarter_revenue_declined_yoy,previous_quarter_operating_income_declined_yoy,exit_a_evaluable,exit_a_triggered,exit_b_evaluable,exit_b_triggered,exit_c_evaluable,exit_c_triggered,fundamental_primary_trigger,proposed_execution_date,fundamental_exit_accelerated,all_flags,selected_source_receipt_dates,isu_cd,market,source_readiness,evaluation_error,future_filing_used
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058470_KR7058470006_KOSDAQ_01,058470,2023Q3,2024-11-13,73398807119,33323765436,90121654927.0,42047365381.0,-18.55586,-20.747079,2023Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2024-11-14,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-13|2024-11-13,KR7058470006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058470_KR7058470006_KOSDAQ_01,058470,2024Q3,2024-11-13,68935963551,30669332518,73398807119.0,33323765436.0,-6.080267,-7.965585,2024Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-14,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-13,KR7058470006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058470_KR7058470006_KOSDAQ_01,058470,2024Q3,2025-11-13,68935963551,30669332518,73398807119.0,33323765436.0,-6.080267,-7.965585,2024Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-11-14,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-13|2025-11-13,KR7058470006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058470_KR7058470006_KOSDAQ_02,058470,2024Q3,2025-11-13,68935963551,30669332518,73398807119.0,33323765436.0,-6.080267,-7.965585,2024Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-11-14,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-13|2025-11-13,KR7058470006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058970_KR7058970005_KOSDAQ_01,058970,2025Q4,2026-03-10,20011078876,-520225364,22431843651.0,2432086004.0,-10.791644,-121.390089,2025Q3,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-11,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-03-10,KR7058970005,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058970_KR7058970005_KOSDAQ_01,058970,2025Q4,2026-03-23,20011078876,-520225364,22431843651.0,2432086004.0,-10.791644,-121.390089,2025Q3,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-24,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-03-23,KR7058970005,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_058970_KR7058970005_KOSDAQ_01,058970,2025Q4,2026-07-16,20011078876,-520225364,22431843651.0,2432086004.0,-10.791644,-121.390089,2025Q3,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2026-07-20,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-07-16,KR7058970005,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_059090_KR7059090001_KOSDAQ_01,059090,2023Q2,2024-08-14,97476112787,8872147456,104352506048.0,19508806563.0,-6.589581,-54.522346,2023Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-08-16,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-14|2024-08-14,KR7059090001,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_059090_KR7059090001_KOSDAQ_01,059090,2023Q3,2024-11-14,93511844321,7278235272,108880364985.0,21170120277.0,-14.115052,-65.620246,2023Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2024-11-15,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14|2024-11-14,KR7059090001,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_060980_KR7060980000_KOSPI_01,060980,2022Q4,2023-03-20,319349840344,-17742945348,283106705763.0,20446828906.0,12.801934,-186.776025,2022Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-21,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-20,KR7060980000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_060980_KR7060980000_KOSPI_01,060980,2023Q3,2023-11-14,281135203476,-13303553546,343960591907.0,23434306165.0,-18.265287,-156.769564,2023Q2,False,False,True,True,True,True,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-11-15,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE,2023-11-14,KR7060980000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_060980_KR7060980000_KOSPI_01,060980,2022Q4,2024-03-18,319349840344,-17742945348,,,,,2022Q3,False,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-19,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-18,KR7060980000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_060980_KR7060980000_KOSPI_01,060980,2023Q3,2024-11-14,281135203476,-13303553546,343960591907.0,23434306165.0,-18.265287,-156.769564,2023Q2,False,False,True,True,True,True,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-15,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE,2023-11-14|2024-11-14,KR7060980000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_060980_KR7060980000_KOSPI_01,060980,2024Q3,2024-11-14,313222170649,-17362010591,281135203476.0,-13303553546.0,11.413358,30.506564,2024Q2,True,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-15,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-14,KR7060980000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_060980_KR7060980000_KOSPI_01,060980,2024Q3,2025-11-14,313222170649,-17362010591,281135203476.0,-13303553546.0,11.413358,30.506564,2024Q2,True,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-11-17,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-14|2025-11-14,KR7060980000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_060980_KR7060980000_KOSPI_02,060980,2024Q3,2025-11-14,313222170649,-17362010591,281135203476.0,-13303553546.0,11.413358,30.506564,2024Q2,True,True,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-11-17,True,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-14|2025-11-14,KR7060980000,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_064960_KR7064960008_KOSPI_01,064960,2024Q3,2025-11-12,220829064753,22021882401,276744886402.0,28857965341.0,-20.204826,-23.688721,2024Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-13,True,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-07|2025-11-12,KR7064960008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2020Q3,2021-11-15,137269965660,17357942466,177827652054.0,35970053208.0,-22.8073,-51.743351,2020Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-16,True,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2020-11-16|2021-11-15,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2020Q3,2021-11-17,137269965660,17357942466,177827652054.0,35970053208.0,-22.8073,-51.743351,2020Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-18,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2020-11-16|2021-11-17,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2023Q4,2024-03-14,221201300471,-1562722590,301545200407.0,14451218985.0,-26.644065,-110.813777,2023Q3,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-15,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-03-14,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2024Q1,2024-05-16,300813718157,31537101907,314556975283.0,48613408913.0,-4.369084,-35.126743,2023Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-05-17,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-05-16,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2023Q4,2025-03-13,221201300471,-1562722590,,,,,2023Q3,True,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-13,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2025Q1,2025-05-15,269267135442,12619387954,300813718157.0,31537101907.0,-10.487082,-59.985581,2024Q4,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2025Q4,2026-03-18,276480611015,4607921224,311933794706.0,8220098320.0,-11.365612,-43.943235,2025Q3,True,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-03-19,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-03-18,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2025Q4,2026-04-02,276480611015,4607921224,311933794706.0,8220098320.0,-11.365612,-43.943235,2025Q3,True,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-04-03,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-04-02,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_01,069260,2025Q1,2026-05-15,269267135442,12619387954,300813718157.0,31537101907.0,-10.487082,-59.985581,2024Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15|2026-05-15,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_02,069260,2023Q4,2024-03-14,221201300471,-1562722590,301545200407.0,14451218985.0,-26.644065,-110.813777,2023Q3,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-15,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-03-14,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_02,069260,2024Q1,2024-05-16,300813718157,31537101907,314556975283.0,48613408913.0,-4.369084,-35.126743,2023Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-05-17,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-05-16,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_02,069260,2023Q4,2025-03-13,221201300471,-1562722590,,,,,2023Q3,True,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-13,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_02,069260,2025Q1,2025-05-15,269267135442,12619387954,300813718157.0,31537101907.0,-10.487082,-59.985581,2024Q4,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_02,069260,2025Q4,2026-03-18,276480611015,4607921224,311933794706.0,8220098320.0,-11.365612,-43.943235,2025Q3,True,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-03-19,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-03-18,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_02,069260,2025Q4,2026-04-02,276480611015,4607921224,311933794706.0,8220098320.0,-11.365612,-43.943235,2025Q3,True,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-04-03,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-04-02,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_02,069260,2025Q1,2026-05-15,269267135442,12619387954,300813718157.0,31537101907.0,-10.487082,-59.985581,2024Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15|2026-05-15,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_03,069260,2023Q4,2024-03-14,221201300471,-1562722590,301545200407.0,14451218985.0,-26.644065,-110.813777,2023Q3,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-15,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-03-14,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_03,069260,2024Q1,2024-05-16,300813718157,31537101907,314556975283.0,48613408913.0,-4.369084,-35.126743,2023Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-05-17,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-05-16,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_03,069260,2023Q4,2025-03-13,221201300471,-1562722590,,,,,2023Q3,True,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-14,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-13,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_03,069260,2025Q1,2025-05-15,269267135442,12619387954,300813718157.0,31537101907.0,-10.487082,-59.985581,2024Q4,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_03,069260,2025Q4,2026-03-18,276480611015,4607921224,311933794706.0,8220098320.0,-11.365612,-43.943235,2025Q3,True,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-03-19,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-03-18,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_03,069260,2025Q4,2026-04-02,276480611015,4607921224,311933794706.0,8220098320.0,-11.365612,-43.943235,2025Q3,True,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-04-03,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-04-02,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069260_KR7069260008_KOSPI_03,069260,2025Q1,2026-05-15,269267135442,12619387954,300813718157.0,31537101907.0,-10.487082,-59.985581,2024Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15|2026-05-15,KR7069260008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_01,069960,2020Q2,2021-08-17,516608061000,8129663000,533391899000.0,50692196000.0,-3.146624,-83.962693,2020Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-08-18,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2020-08-14|2021-08-17,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_01,069960,2023Q2,2023-08-14,970276299000,55629095000,1125228867000.0,71238666000.0,-13.77076,-21.911655,2023Q1,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-14,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_01,069960,2023Q3,2023-11-14,1004236661000,73978187000,1372128257000.0,92225305000.0,-26.81175,-19.78537,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_01,069960,2023Q2,2024-08-14,970276299000,55629095000,1125228867000.0,71238666000.0,-13.77076,-21.911655,2023Q1,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-14|2024-08-14,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_01,069960,2023Q3,2024-11-14,1004236661000,73978187000,1372128257000.0,92225305000.0,-26.81175,-19.78537,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14|2024-11-14,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_02,069960,2023Q2,2023-08-14,970276299000,55629095000,1125228867000.0,71238666000.0,-13.77076,-21.911655,2023Q1,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-14,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_02,069960,2023Q3,2023-11-14,1004236661000,73978187000,1372128257000.0,92225305000.0,-26.81175,-19.78537,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_02,069960,2023Q2,2024-08-14,970276299000,55629095000,1125228867000.0,71238666000.0,-13.77076,-21.911655,2023Q1,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-14|2024-08-14,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_069960_KR7069960003_KOSPI_02,069960,2023Q3,2024-11-14,1004236661000,73978187000,1372128257000.0,92225305000.0,-26.81175,-19.78537,2023Q2,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14|2024-11-14,KR7069960003,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_01,072710,2022Q4,2023-03-21,166098816359,12127041626,192359515707.0,16914491593.0,-13.651885,-28.303836,2022Q3,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-03-22,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-03-21,KR7072710007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_01,072710,2024Q4,2025-03-18,171496695292,2724648821,233604893359.0,14800010422.0,-26.586857,-81.590224,2024Q3,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-19,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-18,KR7072710007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_01,072710,2025Q1,2025-05-15,191082086546,25262947847,223781048232.0,35763243380.0,-14.612033,-29.36058,2024Q4,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-15,KR7072710007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_01,072710,2024Q4,2025-08-14,171496695292,2724648821,233604893359.0,14800010422.0,-26.586857,-81.590224,2024Q3,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-14,KR7072710007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_01,072710,2025Q2,2025-08-14,174379718806,18471790972,199537431276.0,28697172969.0,-12.608017,-35.632019,2025Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-18,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,KR7072710007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_02,072710,2024Q4,2025-03-18,171496695292,2724648821,233604893359.0,14800010422.0,-26.586857,-81.590224,2024Q3,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-19,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-18,KR7072710007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_02,072710,2025Q1,2025-05-15,191082086546,25262947847,223781048232.0,35763243380.0,-14.612033,-29.36058,2024Q4,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-15,KR7072710007,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_072710_KR7072710007_KOSPI_02,072710,2024Q4,2025-08-14,171496695292,2724648821,233604893359.0,14800010422.0,-26.586857,-81.590224,2024Q3,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-14,KR7072710007,KOSPI,READY,False,False
