strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_market_cap,entry_avg_trading_value_20d,entry_signal_close,entry_market_cap_pass,entry_trading_value_pass,entry_close_pass,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_state,first_progressed_date,first_progressed_effective_trading_date,lifecycle_class,loss_guard_triggered,loss_guard_signal_date,loss_guard_signal_close,loss_guard_return_at_signal,loss_guard_execution_date,loss_guard_execution_price,loss_guard_realized_return,exit_type,exit_signal_date,exit_execution_date,exit_price,terminal_return,mfe,mae,peak_giveback,holding_trading_days,holding_weeks,trade_status,cutoff_date,cutoff_valuation_price,mark_to_cutoff_return,entry_signal_information_date,entry_filter_raw_date,identity_effective_from,identity_effective_to,entry_fundamentals_gate_pass,entry_latest_fy,entry_annual_revenue,entry_annual_operating_income,entry_latest_quarter,entry_quarter_revenue,entry_quarter_operating_income,entry_revenue_yoy_pct,entry_operating_income_yoy_pct,entry_operating_income_growth_mode,fundamental_exit_triggered,fundamental_exit_primary_type,fundamental_exit_all_flags,fundamental_exit_signal_information_date,fundamental_exit_execution_date,fundamental_exit_accelerated,fundamental_exit_a,fundamental_exit_b,fundamental_exit_c,fundamental_exit_type,fundamental_exit_signal_date,primary_exit_source,counterfactual_loss_guard_triggered,counterfactual_loss_guard_signal_date,counterfactual_loss_guard_signal_close,counterfactual_loss_guard_return_at_signal,counterfactual_loss_guard_execution_date,counterfactual_loss_guard_execution_price
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,039030,KR7039030002,이오테크닉스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039030_KR7039030002_KOSDAQ_01,1,2023-03-31,2023-04-03,89500.0,1097671905000.0,8901020535.0,89100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,70.29,READY,2023-09-30,2023-09-27,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,2023-05-16,84700.0,-5.36,3.24,-9.05,8.6,30,6.0,REALIZED,,,,2023-03-31,2023-03-31,2010-01-04,2026-08-21,True,2022,447157589742.0,92798680886.0,2022Q4,105278385794.0,15795780803.0,23.554355,73.805462,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,2023-05-16,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,039130,KR7039130000,하나투어,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039130_KR7039130000_KOSPI_01,1,2024-03-22,2024-03-25,70000.0,1119535113000.0,8145029305.0,69800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.05,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-55.43,0.86,-59.14,56.29,586,117.2,OPEN_AT_CUTOFF,2026-08-21,31200.0,-55.43,2024-03-22,2024-03-22,2011-11-01,2026-08-21,True,2023,411611609463.0,34047986427.0,2023Q4,119535548776.0,11156271456.0,159.022904,-169.832866,TURNAROUND_TO_PROFIT,False,,,,,False,False,False,False,,,CUTOFF,True,2024-04-02,58700.0,-16.14,2024-04-03,58200.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,039440,KR7039440003,에스티아이,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039440_KR7039440003_KOSDAQ_01,1,2022-03-25,2022-03-28,19500.0,309476500000.0,3550805775.0,19550.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,62.04,READY,2023-10-31,2023-10-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2022-05-12,2022-05-13,19900.0,2.05,7.18,-6.92,5.13,34,6.8,REALIZED,,,,2022-03-25,2022-03-25,2010-01-04,2026-08-21,True,2021,319513983576.0,25565657171.0,2021Q4,137680763807.0,13974092294.0,173.028345,445.26566,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2022-05-12,2022-05-13,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2022-05-12,FUNDAMENTAL,True,2022-06-20,16300.0,-16.41,2022-06-21,16350.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,039840,KR7039840004,디오,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039840_KR7039840004_KOSDAQ_01,1,2021-07-16,2021-07-19,47750.0,744819437200.0,9941292964.0,47650.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,2021-10-31,2021-10-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,2021-08-18,50300.0,5.34,15.18,-1.47,9.84,22,4.4,REALIZED,,,,2021-07-16,2021-07-16,2010-01-04,2026-08-21,True,2020,120056305947.0,30007274661.0,2021Q1,34036804637.0,10322277518.0,13.016419,46.206209,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,2021-08-18,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,FUNDAMENTAL,True,2021-10-06,40500.0,-15.18,2021-10-07,41250.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,039840,KR7039840004,디오,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039840_KR7039840004_KOSDAQ_02,2,2021-08-20,2021-08-23,52100.0,812376913500.0,12014785937.5,51500.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,75.49,READY,2021-10-31,2021-10-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-11-12,2021-11-15,37500.0,-28.02,0.58,-33.97,28.6,56,11.2,REALIZED,,,,2021-08-20,2021-08-20,2010-01-04,2026-08-21,True,2020,120056305947.0,30007274661.0,2021Q2,37671594672.0,11057871640.0,45.640356,109.473956,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-11-12,2021-11-15,True,False,False,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-11-12,FUNDAMENTAL,True,2021-09-28,42300.0,-18.81,2021-09-29,41050.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,041190,KR7041190000,우리기술투자,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041190_KR7041190000_KOSDAQ_01,1,2025-06-13,2025-06-16,9820.0,817320000000.0,21691220903.75,9730.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,,,NEVER_PROGRESSED,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2025-11-13,2025-11-14,8730.0,-11.1,33.81,-17.62,44.91,104,20.8,REALIZED,,,,2025-06-13,2025-06-13,2010-01-04,2026-08-21,True,2024,192251177787.0,175683516935.0,2025Q1,22702736897.0,15375898747.0,85.661534,57.135326,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE,2025-11-13,2025-11-14,True,True,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-11-13,FUNDAMENTAL,True,2025-06-23,8340.0,-15.07,2025-06-24,8690.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,041510,KR7041510009,에스엠,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041510_KR7041510009_KOSDAQ_01,1,2021-06-04,2021-06-07,44500.0,1026046918750.0,53645715237.5,43750.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,83.24,READY,2021-09-30,2021-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-10-31,2021-11-01,79400.0,78.43,91.01,-3.6,12.58,100,20.0,REALIZED,,,,2021-06-04,2021-06-04,2010-01-04,2026-08-21,True,2020,579875790663.0,6495064093.0,2021Q1,154244767233.0,15378471732.0,6.56089,815.599535,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,041510,KR7041510009,에스엠,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041510_KR7041510009_KOSDAQ_02,2,2025-05-09,2025-05-12,124200.0,2891599347000.0,23464064407.65,126300.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,83.24,READY,2025-07-31,2025-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-08-31,2025-09-01,140500.0,13.12,24.88,-5.88,11.76,78,15.6,REALIZED,,,,2025-05-09,2025-05-09,2010-01-04,2026-08-21,True,2024,989725343114.0,87296655446.0,2024Q4,273557975212.0,33667821719.0,8.960135,272.94259,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,041830,KR7041830001,인바디,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041830_KR7041830001_KOSDAQ_01,1,2021-05-21,2021-05-24,26950.0,368093735800.0,5697398707.5,26900.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2021-08-31,2021-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,2021-08-18,30200.0,12.06,21.89,-1.3,9.83,62,12.4,REALIZED,,,,2021-05-21,2021-05-21,2010-01-04,2026-08-21,True,2020,107122053678.0,19096757174.0,2021Q1,33037839146.0,10247968332.0,18.730387,83.345607,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-08-17,2021-08-18,True,False,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,041830,KR7041830001,인바디,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041830_KR7041830001_KOSDAQ_02,2,2021-08-27,2021-08-30,29800.0,407092514500.0,3252350850.0,29750.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,2021-08-31,2021-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-07-31,2026-08-03,46950.0,57.55,115.44,-40.27,57.89,1204,240.8,REALIZED,,,,2021-08-27,2021-08-27,2010-01-04,2026-08-21,True,2020,107122053678.0,19096757174.0,2021Q2,33752298423.0,8761125660.0,60.342497,2066.759009,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,042670,KR7042670000,HD현대인프라코어,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_042670_KR7042670000_KOSPI_01,1,2023-02-17,2023-02-20,9470.0,1839199722300.0,31065565248.5,9300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.49,READY,2023-08-31,2023-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-14,2023-08-16,10410.0,9.93,55.12,-24.39,45.19,122,24.4,REALIZED,,,,2023-02-17,2023-02-17,2010-01-04,2026-01-23,True,2021,4593665146349.0,264507805577.0,2022Q3,1176859080308.0,74687258657.0,21.092877,121.713687,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-14,2023-08-16,True,False,False,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-08-14,FUNDAMENTAL,True,2023-03-13,7970.0,-15.84,2023-03-14,7980.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,043150,KR7043150002,바텍,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_043150_KR7043150002_KOSDAQ_01,1,2021-05-21,2021-05-24,31800.0,472365340800.0,3546163060.0,31800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,2021-09-30,2021-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,2021-08-18,42600.0,33.96,46.23,-0.94,12.27,62,12.4,REALIZED,,,,2021-05-21,2021-05-21,2010-01-04,2026-08-21,True,2020,244312064396.0,31580792110.0,2021Q1,74996473404.0,13032320226.0,37.606359,106.345965,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-08-17,2021-08-18,True,False,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,045100,KR7045100005,한양이엔지,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_045100_KR7045100005_KOSDAQ_01,1,2024-06-07,2024-06-10,20500.0,369000000000.0,2692757056.0,20500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,2026-03-31,2026-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-14,2024-08-16,18250.0,-10.98,7.07,-20.05,18.05,49,9.8,REALIZED,,,,2024-06-07,2024-06-07,2010-01-04,2026-08-21,True,2023,1026166723740.0,85109617536.0,2024Q1,308078976684.0,24655499483.0,20.982787,28.377343,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-14,2024-08-16,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-14,FUNDAMENTAL,True,2024-08-05,16740.0,-18.34,2024-08-06,16760.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,045390,KR7045390002,대아티아이,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_045390_KR7045390002_KOSDAQ_01,1,2021-06-18,2021-06-21,6950.0,489522471360.0,26640859619.0,6880.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2025-08-31,2025-08-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-11-12,2021-11-15,6000.0,-13.67,7.63,-16.55,21.3,100,20.0,REALIZED,,,,2021-06-18,2021-06-18,2010-01-04,2026-08-21,True,2020,132307954145.0,8825511826.0,2021Q1,28748294576.0,2419242910.0,13.755635,227.344912,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-11-12,2021-11-15,True,False,False,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-11-12,FUNDAMENTAL,True,2021-07-19,5900.0,-15.11,2021-07-20,5820.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,047050,KR7047050000,포스코인터내셔널,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_047050_KR7047050000_KOSPI_01,1,2022-08-19,2022-08-22,27000.0,3300285235750.0,30543599982.5,26750.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.94,READY,2023-07-31,2023-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-08-31,2023-09-01,79900.0,195.93,258.15,-27.22,62.22,257,51.4,REALIZED,,,,2022-08-19,2022-08-19,2010-01-04,2026-08-21,True,2021,33948864785000.0,585385807000.0,2022Q2,11069860002000.0,320605320000.0,29.859984,88.591075,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,True,2022-09-26,22300.0,-17.41,2022-09-27,22350.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,049770,KR7049770001,동원F&B,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_049770_KR7049770001_KOSPI_01,1,2021-05-14,2021-05-17,46144.0,903035016000.0,4787517025.0,234000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-3.13,8.02,-45.55,11.15,990,198.0,OPEN_AT_CUTOFF,2025-07-30,44700.0,-3.13,2021-05-14,2021-05-14,2010-01-04,2025-07-30,True,2020,3170259266523.0,116306648666.0,2021Q1,827803501094.0,44756281544.0,5.643679,22.674403,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2021-08-19,39037.0,-15.4,2021-08-20,39437.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,051500,KR7051500007,CJ프레시웨이,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051500_KR7051500007_KOSDAQ_01,1,2026-02-06,2026-02-09,32450.0,385232965700.0,1603485841.25,32450.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.19,READY,2026-02-28,2026-02-27,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-28.04,12.17,-38.98,40.21,130,26.0,OPEN_AT_CUTOFF,2026-08-21,23350.0,-28.04,2026-02-06,2026-02-06,2010-01-04,2026-08-21,True,2024,3224779013185.0,94025267830.0,2025Q3,901158487398.0,33632067320.0,8.32623,19.260593,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,051600,KR7051600005,한전KPS,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051600_KR7051600005_KOSPI_01,1,2021-05-21,2021-05-24,41500.0,1822500000000.0,21307268955.0,40500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2022-03-31,2022-03-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-03-21,2022-03-22,41500.0,0.0,22.41,-22.77,22.41,205,41.0,REALIZED,,,,2021-05-21,2021-05-21,2010-01-04,2026-08-21,True,2020,1303201766114.0,135401954143.0,2021Q1,321646879488.0,56416012815.0,28.099312,108.367809,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-03-21,2022-03-22,True,False,False,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-03-21,FUNDAMENTAL,True,2022-01-17,35050.0,-15.54,2022-01-18,35050.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,051600,KR7051600005,한전KPS,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051600_KR7051600005_KOSPI_02,2,2026-01-16,2026-01-19,57200.0,2497500000000.0,10951013945.0,55500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-23.43,20.63,-27.45,44.06,145,29.0,OPEN_AT_CUTOFF,2026-08-21,43800.0,-23.43,2026-01-16,2026-01-16,2010-01-04,2026-08-21,True,2024,1557085808533.0,209498645768.0,2025Q3,393685554733.0,47431071664.0,11.072648,12.967294,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2026-06-08,45900.0,-19.76,2026-06-09,45900.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,051900,KR7051900009,LG생활건강,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051900_KR7051900009_KOSPI_01,1,2021-06-25,2021-06-28,1757000.0,27534881311000.0,61796798431.75,1763000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-82.19,1.54,-88.05,83.73,1261,252.2,OPEN_AT_CUTOFF,2026-08-21,313000.0,-82.19,2021-06-25,2021-06-25,2010-01-04,2026-08-21,True,2020,7844506057131.0,1220864731311.0,2021Q1,2036668561220.0,370572880675.0,7.398717,11.050705,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2021-07-26,1480000.0,-15.77,2021-07-27,1489000.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,053610,KR7053610002,프로텍,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_053610_KR7053610002_KOSDAQ_01,1,2022-01-28,2022-02-03,34000.0,363550000000.0,11790191155.0,33050.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,66.24,READY,2023-08-31,2023-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,2023-05-16,23000.0,-32.35,3.38,-42.35,35.73,298,59.6,REALIZED,,,,2022-01-28,2022-01-28,2010-01-04,2026-08-21,True,2020,86503551330.0,15395009805.0,2021Q3,39281039280.0,8951273545.0,110.504324,88.294568,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,2023-05-16,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,FUNDAMENTAL,True,2022-03-02,28800.0,-15.29,2022-03-03,29150.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,053800,KR7053800009,안랩,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_053800_KR7053800009_KOSDAQ_01,1,2025-04-04,2025-04-07,98000.0,1044778913400.0,14268897125.0,93900.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-42.45,19.08,-48.16,61.53,336,67.2,OPEN_AT_CUTOFF,2026-08-21,56400.0,-42.45,2025-04-04,2025-04-04,2010-01-04,2026-08-21,True,2024,260569413451.0,27682476881.0,2024Q4,82630961522.0,15561247068.0,20.338539,34.312678,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2025-04-16,81300.0,-17.04,2025-04-17,81400.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,054950,KR7054950001,제이브이엠,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_054950_KR7054950001_KOSDAQ_01,1,2025-05-30,2025-06-02,25400.0,308292246000.0,1633060320.0,25500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.54,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-7.48,35.83,-21.54,43.31,299,59.8,OPEN_AT_CUTOFF,2026-08-21,23500.0,-7.48,2025-05-30,2025-05-30,2010-01-04,2026-08-21,True,2024,159434150636.0,30675011499.0,2025Q1,42819113913.0,8865199375.0,6.621863,21.133719,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2026-06-08,21400.0,-15.75,2026-06-09,21550.0
