trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_source_isu_cd,control_lifecycle_event_type,control_unresolved_reason,control_lifecycle_evidence_id,control_terminal_reason,control_lifecycle_state,control_certification_class,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_lifecycle_state,candidate_certification_class,pair_certification_class,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source,candidate_source_isu_cd,candidate_lifecycle_event_type,candidate_unresolved_reason,candidate_lifecycle_evidence_id,trade_status,terminal_reason
053620_01,053620|KR7053620001|KOSDAQ|2010-01-04|2026-09-01|053620_01,053620,KR7053620001|KOSDAQ|2010-01-04|2026-09-01,2026-03-03,2026-02-27,6970.00000000,2026-08-31,nan,-0.72000000,124,True,2026-08-31,nan,-0.72000000,124,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7053620001,,,,,,,,,,,,,,,,,,,KR7053620001,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
053690_01,053690|KR7053690004|KOSPI|2010-01-04|2026-09-01|053690_01,053690,KR7053690004|KOSPI|2010-01-04|2026-09-01,2022-05-02,2022-04-29,13300.00000000,2022-06-15,nan,-15.79000000,30,False,2022-06-15,nan,-15.79000000,30,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7053690004,,,,,,,,,,,,,,,,,,,KR7053690004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
053690_02,053690|KR7053690004|KOSPI|2010-01-04|2026-09-01|053690_02,053690,KR7053690004|KOSPI|2010-01-04|2026-09-01,2026-03-23,2026-03-20,27700.00000000,2026-05-18,nan,-18.05000000,39,False,2026-05-18,nan,-18.05000000,39,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7053690004,,,,,,,,,,,,,,,,,,,KR7053690004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
053800_01,053800|KR7053800009|KOSDAQ|2010-01-04|2026-09-01|053800_01,053800,KR7053800009|KOSDAQ|2010-01-04|2026-09-01,2025-04-07,2025-04-04,98000.00000000,2025-04-17,nan,-16.94000000,9,False,2025-04-17,nan,-16.94000000,9,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7053800009,,,,,,,,,,,,,,,,,,,KR7053800009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054040_01,054040|KR7054040001|KOSDAQ|2010-01-04|2026-09-01|054040_01,054040,KR7054040001|KOSDAQ|2010-01-04|2026-09-01,2022-12-19,2022-12-16,4630.00000000,2023-04-25,nan,-16.09000000,88,False,2023-04-25,nan,-16.09000000,88,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054040001,,,,,,,,,,,,,,,,,,,KR7054040001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054040_02,054040|KR7054040001|KOSDAQ|2010-01-04|2026-09-01|054040_02,054040,KR7054040001|KOSDAQ|2010-01-04|2026-09-01,2023-09-18,2023-09-15,4910.00000000,2024-06-03,nan,13.85000000,171,False,2024-06-03,nan,13.85000000,171,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054040001,,,,,,,,,,,,,,,,,,,KR7054040001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054040_03,054040|KR7054040001|KOSDAQ|2010-01-04|2026-09-01|054040_03,054040,KR7054040001|KOSDAQ|2010-01-04|2026-09-01,2026-04-20,2026-04-17,5590.00000000,2026-06-09,nan,-16.64000000,33,False,2026-06-09,nan,-16.64000000,33,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054040001,,,,,,,,,,,,,,,,,,,KR7054040001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054050_01,054050|KR7054050000|KOSDAQ|2010-01-04|2026-09-01|054050_01,054050,KR7054050000|KOSDAQ|2010-01-04|2026-09-01,2022-04-04,2022-04-01,12600.00000000,2022-06-16,nan,-15.87000000,51,False,2022-06-16,nan,-15.87000000,51,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054050000,,,,,,,,,,,,,,,,,,,KR7054050000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054050_02,054050|KR7054050000|KOSDAQ|2010-01-04|2026-09-01|054050_02,054050,KR7054050000|KOSDAQ|2010-01-04|2026-09-01,2025-07-14,2025-07-11,9110.00000000,2026-03-05,nan,-14.38000000,156,False,2026-03-05,nan,-14.38000000,156,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054050000,,,,,,,,,,,,,,,,,,,KR7054050000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054210_01,054210|KR7054210000|KOSDAQ|2010-01-04|2026-09-01|054210_01,054210,KR7054210000|KOSDAQ|2010-01-04|2026-09-01,2025-12-15,2025-12-12,9510.00000000,2026-01-09,nan,-17.56000000,17,False,2026-01-09,nan,-17.56000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054210000,,,,,,,,,,,,,,,,,,,KR7054210000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054450_01,054450|KR7054450002|KOSDAQ|2010-01-04|2026-09-01|054450_01,054450,KR7054450002|KOSDAQ|2010-01-04|2026-09-01,2023-06-19,2023-06-16,20650.00000000,2024-04-01,nan,37.77000000,194,False,2024-04-01,nan,37.77000000,194,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054450002,,,,,,,,,,,,,,,,,,,KR7054450002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054540_01,054540|KR7054540000|KOSDAQ|2010-01-04|2026-09-01|054540_01,054540,KR7054540000|KOSDAQ|2010-01-04|2026-09-01,2024-07-22,2024-07-19,4900.00000000,2024-09-05,nan,-15.92000000,33,False,2024-09-05,nan,-15.92000000,33,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054540000,,,,,,,,,,,,,,,,,,,KR7054540000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054540_02,054540|KR7054540000|KOSDAQ|2010-01-04|2026-09-01|054540_02,054540,KR7054540000|KOSDAQ|2010-01-04|2026-09-01,2025-04-28,2025-04-25,5900.00000000,2025-11-03,nan,203.56000000,125,False,2025-11-03,nan,203.56000000,125,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054540000,,,,,,,,,,,,,,,,,,,KR7054540000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054620_01,054620|KR7054620000|KOSDAQ|2010-01-04|2026-09-01|054620_01,054620,KR7054620000|KOSDAQ|2010-01-04|2026-09-01,2022-11-21,2022-11-18,14200.00000000,2023-03-15,nan,-16.90000000,79,False,2023-03-15,nan,-16.90000000,79,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054620000,,,,,,,,,,,,,,,,,,,KR7054620000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054800_01,054800|KR7054800008|KOSDAQ|2010-01-04|2026-09-01|054800_01,054800,KR7054800008|KOSDAQ|2010-01-04|2026-09-01,2025-07-07,2025-07-04,10910.00000000,2026-07-01,nan,31.35000000,241,False,2026-07-01,nan,31.35000000,241,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054800008,,,,,,,,,,,,,,,,,,,KR7054800008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054930_01,054930|KR7054930003|KOSDAQ|2010-01-04|2026-09-01|054930_01,054930,KR7054930003|KOSDAQ|2010-01-04|2026-09-01,2026-04-13,2026-04-10,26550.00000000,2026-05-18,nan,-15.82000000,24,False,2026-05-18,nan,-15.82000000,24,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054930003,,,,,,,,,,,,,,,,,,,KR7054930003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054940_01,054940|KR7054940002|KOSDAQ|2010-01-04|2026-09-01|054940_01,054940,KR7054940002|KOSDAQ|2010-01-04|2026-09-01,2022-12-05,2022-12-02,7975.00000000,2022-12-27,nan,-15.05000000,17,False,2022-12-27,nan,-15.05000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054940002,,,,,,,,,,,,,,,,,,,KR7054940002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054940_02,054940|KR7054940002|KOSDAQ|2010-01-04|2026-09-01|054940_02,054940,KR7054940002|KOSDAQ|2010-01-04|2026-09-01,2023-02-06,2023-02-03,7585.00000000,2023-03-15,nan,-17.47000000,27,False,2023-03-15,nan,-17.47000000,27,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054940002,,,,,,,,,,,,,,,,,,,KR7054940002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054950_01,054950|KR7054950001|KOSDAQ|2010-01-04|2026-09-01|054950_01,054950,KR7054950001|KOSDAQ|2010-01-04|2026-09-01,2022-04-18,2022-04-15,18350.00000000,2023-10-04,nan,52.59000000,362,False,2023-10-04,nan,52.59000000,362,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054950001,,,,,,,,,,,,,,,,,,,KR7054950001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
054950_02,054950|KR7054950001|KOSDAQ|2010-01-04|2026-09-01|054950_02,054950,KR7054950001|KOSDAQ|2010-01-04|2026-09-01,2025-06-02,2025-05-30,25400.00000000,2026-06-09,nan,-15.16000000,248,False,2026-06-09,nan,-15.16000000,248,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7054950001,,,,,,,,,,,,,,,,,,,KR7054950001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
055550_01,055550|KR7055550008|KOSPI|2010-01-04|2026-09-01|055550_01,055550,KR7055550008|KOSPI|2010-01-04|2026-09-01,2023-01-09,2023-01-06,41000.00000000,2023-03-17,nan,-15.49000000,47,False,2023-03-17,nan,-15.49000000,47,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7055550008,,,,,,,,,,,,,,,,,,,KR7055550008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
055550_02,055550|KR7055550008|KOSPI|2010-01-04|2026-09-01|055550_02,055550,KR7055550008|KOSPI|2010-01-04|2026-09-01,2024-01-08,2024-01-05,37100.00000000,2025-08-01,nan,80.05000000,382,False,2025-08-01,nan,80.05000000,382,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7055550008,,,,,,,,,,,,,,,,,,,KR7055550008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
056190_01,056190|KR7056190002|KOSDAQ|2010-01-04|2026-09-01|056190_01,056190,KR7056190002|KOSDAQ|2010-01-04|2026-09-01,2022-03-28,2022-03-25,40500.00000000,2023-08-18,nan,-17.90000000,348,False,2023-08-18,nan,-17.90000000,348,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7056190002,,,,,,,,,,,,,,,,,,,KR7056190002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
057050_01,057050|KR7057050007|KOSPI|2010-09-13|2026-07-16|057050_01,057050,KR7057050007|KOSPI|2010-09-13|2026-07-16,2024-04-15,2024-04-12,59800.00000000,2024-06-14,nan,-15.22000000,41,False,2024-06-14,nan,-15.22000000,41,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7057050007,,,,,,,,,,,,,,,,,,,KR7057050007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
057050_02,057050|KR7057050007|KOSPI|2010-09-13|2026-07-16|057050_02,057050,KR7057050007|KOSPI|2010-09-13|2026-07-16,2025-02-24,2025-02-21,52000.00000000,2026-08-31,UNRESOLVED_SUCCESSOR,,326,True,2026-08-31,UNRESOLVED_SUCCESSOR,,326,True,False,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7057050007,MANDATORY_SHARE_EXCHANGE,"share-exchange identity, ratio, or successor availability is incomplete",KRX-LIFECYCLE-KR7057050007,,UNRESOLVED_SUCCESSOR,REMEDIABLE_UNRESOLVED,,,,,,UNRESOLVED_SUCCESSOR,REMEDIABLE_UNRESOLVED,REMEDIABLE_UNRESOLVED,,,,,KR7057050007,MANDATORY_SHARE_EXCHANGE,"share-exchange identity, ratio, or successor availability is incomplete",KRX-LIFECYCLE-KR7057050007,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=UNRESOLVED_SUCCESSOR;CANDIDATE=UNRESOLVED_SUCCESSOR
057680_01,057680|KR7057680001|KOSDAQ|2010-01-04|2026-09-01|057680_01,057680,KR7057680001|KOSDAQ|2010-01-04|2026-09-01,2023-06-05,2023-06-02,20871.00000000,2023-07-14,nan,-14.43000000,29,False,2023-07-14,nan,-14.43000000,29,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7057680001,,,,,,,,,,,,,,,,,,,KR7057680001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058430_01,058430|KR7058430000|KOSPI|2010-01-04|2026-09-01|058430_01,058430,KR7058430000|KOSPI|2010-01-04|2026-09-01,2026-02-23,2026-02-20,4600.00000000,2026-08-31,nan,2.93000000,118,True,2026-08-31,nan,2.93000000,118,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7058430000,,,,,,,,,,,,,,,,,,,KR7058430000,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
058470_01,058470|KR7058470006|KOSDAQ|2010-01-04|2026-09-01|058470_01,058470,KR7058470006|KOSDAQ|2010-01-04|2026-09-01,2022-12-05,2022-12-02,34779.00000000,2023-03-09,nan,-18.59000000,65,False,2023-03-09,nan,-18.59000000,65,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058470006,,,,,,,,,,,,,,,,,,,KR7058470006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058470_02,058470|KR7058470006|KOSDAQ|2010-01-04|2026-09-01|058470_02,058470,KR7058470006|KOSDAQ|2010-01-04|2026-09-01,2024-01-08,2024-01-05,40846.00000000,2024-06-03,nan,31.38000000,99,False,2024-06-03,nan,31.38000000,99,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058470006,,,,,,,,,,,,,,,,,,,KR7058470006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058470_03,058470|KR7058470006|KOSDAQ|2010-01-04|2026-09-01|058470_03,058470,KR7058470006|KOSDAQ|2010-01-04|2026-09-01,2025-10-20,2025-10-17,56900.00000000,2026-08-31,nan,17.05000000,213,True,2026-08-31,nan,17.05000000,213,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7058470006,,,,,,,,,,,,,,,,,,,KR7058470006,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
058610_01,058610|KR7058610007|KOSDAQ|2010-01-04|2026-09-01|058610_01,058610,KR7058610007|KOSDAQ|2010-01-04|2026-09-01,2025-02-03,2025-01-31,30500.00000000,2025-03-04,nan,-15.74000000,21,False,2025-03-04,nan,-15.74000000,21,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058610007,,,,,,,,,,,,,,,,,,,KR7058610007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058610_02,058610|KR7058610007|KOSDAQ|2010-01-04|2026-09-01|058610_02,058610,KR7058610007|KOSDAQ|2010-01-04|2026-09-01,2025-10-27,2025-10-24,31550.00000000,2026-02-02,nan,375.44000000,68,False,2026-02-02,nan,375.44000000,68,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058610007,,,,,,,,,,,,,,,,,,,KR7058610007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058630_01,058630|KR7058630005|KOSDAQ|2010-01-04|2026-09-01|058630_01,058630,KR7058630005|KOSDAQ|2010-01-04|2026-09-01,2023-03-06,2023-03-03,9010.00000000,2023-06-20,nan,-15.21000000,73,False,2023-06-20,nan,-15.21000000,73,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058630005,,,,,,,,,,,,,,,,,,,KR7058630005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058630_02,058630|KR7058630005|KOSDAQ|2010-01-04|2026-09-01|058630_02,058630,KR7058630005|KOSDAQ|2010-01-04|2026-09-01,2025-08-11,2025-08-08,6630.00000000,2026-01-16,nan,-15.69000000,106,False,2026-01-16,nan,-15.69000000,106,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058630005,,,,,,,,,,,,,,,,,,,KR7058630005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058650_01,058650|KR7058650003|KOSPI|2010-01-04|2026-09-01|058650_01,058650,KR7058650003|KOSPI|2010-01-04|2026-09-01,2024-02-05,2024-02-02,119500.00000000,2024-05-22,nan,-14.73000000,71,False,2024-05-22,nan,-14.73000000,71,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058650003,,,,,,,,,,,,,,,,,,,KR7058650003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058860_01,058860|KR7058860008|KOSPI|2010-12-17|2026-09-01|058860_01,058860,KR7058860008|KOSPI|2010-12-17|2026-09-01,2022-08-29,2022-08-26,2815.00000000,2022-10-14,nan,-15.28000000,31,False,2022-10-14,nan,-15.28000000,31,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058860008,,,,,,,,,,,,,,,,,,,KR7058860008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
058970_01,058970|KR7058970005|KOSDAQ|2021-08-13|2026-09-01|058970_01,058970,KR7058970005|KOSDAQ|2021-08-13|2026-09-01,2025-02-10,2025-02-07,80100.00000000,2025-02-27,nan,-15.73000000,14,False,2025-02-27,nan,-15.73000000,14,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7058970005,,,,,,,,,,,,,,,,,,,KR7058970005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
059090_01,059090|KR7059090001|KOSDAQ|2010-01-04|2026-09-01|059090_01,059090,KR7059090001|KOSDAQ|2010-01-04|2026-09-01,2024-04-01,2024-03-29,13420.00000000,2024-04-09,nan,-13.93000000,7,False,2024-04-09,nan,-13.93000000,7,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7059090001,,,,,,,,,,,,,,,,,,,KR7059090001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
059090_02,059090|KR7059090001|KOSDAQ|2010-01-04|2026-09-01|059090_02,059090,KR7059090001|KOSDAQ|2010-01-04|2026-09-01,2024-05-20,2024-05-17,14300.00000000,2024-12-02,nan,-44.48000000,133,False,2024-11-13,nan,-43.57000000,120,False,True,0.91000000,REALIZED,REALIZED,SOFT_EXIT,KR7059090001,,,,,,,,,,,,,,,,,,,KR7059090001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
059090_03,059090|KR7059090001|KOSDAQ|2010-01-04|2026-09-01|059090_03,059090,KR7059090001|KOSDAQ|2010-01-04|2026-09-01,2025-05-12,2025-05-09,11110.00000000,2026-05-04,nan,115.12000000,240,False,2026-05-04,nan,115.12000000,240,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7059090001,,,,,,,,,,,,,,,,,,,KR7059090001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
059100_01,059100|KR7059100008|KOSDAQ|2010-01-04|2026-09-01|059100_01,059100,KR7059100008|KOSDAQ|2010-01-04|2026-09-01,2023-01-16,2023-01-13,7770.00000000,2023-03-15,nan,-15.83000000,40,False,2023-03-15,nan,-15.83000000,40,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7059100008,,,,,,,,,,,,,,,,,,,KR7059100008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
059100_02,059100|KR7059100008|KOSDAQ|2010-01-04|2026-09-01|059100_02,059100,KR7059100008|KOSDAQ|2010-01-04|2026-09-01,2023-06-05,2023-06-02,8010.00000000,2023-07-07,nan,-16.35000000,24,False,2023-07-07,nan,-16.35000000,24,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7059100008,,,,,,,,,,,,,,,,,,,KR7059100008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
059120_01,059120|KR7059120006|KOSDAQ|2014-07-24|2026-09-01|059120_01,059120,KR7059120006|KOSDAQ|2014-07-24|2026-09-01,2025-10-13,2025-10-10,4132.00000000,2026-05-04,nan,124.83000000,138,False,2026-05-04,nan,124.83000000,138,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7059120006,,,,,,,,,,,,,,,,,,,KR7059120006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
060370_01,060370|KR7060370004|KOSDAQ|2010-01-04|2026-09-01|060370_01,060370,KR7060370004|KOSDAQ|2010-01-04|2026-09-01,2023-05-30,2023-05-26,6432.00000000,2024-02-01,nan,39.16000000,168,False,2024-02-01,nan,39.16000000,168,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7060370004,,,,,,,,,,,,,,,,,,,KR7060370004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
060540_01,060540|KR7060540002|KOSDAQ|2010-01-04|2026-09-01|060540_01,060540,KR7060540002|KOSDAQ|2010-01-04|2026-09-01,2023-12-18,2023-12-15,3080.00000000,2023-12-26,nan,-15.42000000,6,False,2023-12-26,nan,-15.42000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7060540002,,,,,,,,,,,,,,,,,,,KR7060540002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
060590_01,060590|KR7060590007|KOSDAQ|2010-01-04|2026-09-01|060590_01,060590,KR7060590007|KOSDAQ|2010-01-04|2026-09-01,2023-03-06,2023-03-03,9080.00000000,2024-07-01,nan,-15.31000000,325,False,2024-07-01,nan,-15.31000000,325,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7060590007,,,,,,,,,,,,,,,,,,,KR7060590007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
060720_01,060720|KR7060720000|KOSDAQ|2010-01-04|2026-09-01|060720_01,060720,KR7060720000|KOSDAQ|2010-01-04|2026-09-01,2023-04-03,2023-03-31,18530.00000000,2023-08-17,nan,-20.13000000,94,False,2023-08-17,nan,-20.13000000,94,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7060720000,,,,,,,,,,,,,,,,,,,KR7060720000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
060980_01,060980|KR7060980000|KOSPI|2010-05-19|2026-09-01|060980_01,060980,KR7060980000|KOSPI|2010-05-19|2026-09-01,2023-07-03,2023-06-30,37000.00000000,2026-08-31,nan,10.41000000,770,True,2026-08-31,nan,10.41000000,770,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7060980000,,,,,,,,,,,,,,,,,,,KR7060980000,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
062860_01,062860|KR7062860002|KOSDAQ|2010-01-04|2024-11-13|062860_01,062860,KR7062860002|KOSDAQ|2010-01-04|2024-11-13,2022-05-16,2022-05-13,9050.00000000,2022-06-13,nan,-17.68000000,19,False,2022-06-13,nan,-17.68000000,19,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7062860002,,,,,,,,,,,,,,,,,,,KR7062860002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
063440_01,063440|KR7063440002|KOSDAQ|2010-01-04|2026-09-01|063440_01,063440,KR7063440002|KOSDAQ|2010-01-04|2026-09-01,2022-12-05,2022-12-02,3155.00000000,2022-12-12,nan,-15.69000000,6,False,2022-12-12,nan,-15.69000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7063440002,,,,,,,,,,,,,,,,,,,KR7063440002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
063570_01,063570|KR7063570006|KOSDAQ|2010-01-04|2026-09-01|063570_01,063570,KR7063570006|KOSDAQ|2010-01-04|2026-09-01,2023-07-03,2023-06-30,7130.00000000,2023-07-25,nan,-15.43000000,17,False,2023-07-25,nan,-15.43000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7063570006,,,,,,,,,,,,,,,,,,,KR7063570006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
063760_01,063760|KR7063760003|KOSDAQ|2017-04-06|2026-09-01|063760_01,063760,KR7063760003|KOSDAQ|2017-04-06|2026-09-01,2026-04-13,2026-04-10,3430.00000000,2026-06-04,nan,-15.45000000,35,False,2026-06-04,nan,-15.45000000,35,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7063760003,,,,,,,,,,,,,,,,,,,KR7063760003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
064090_01,064090|KR7064090004|KOSDAQ|2010-01-04|2026-09-01|064090_01,064090,KR7064090004|KOSDAQ|2010-01-04|2026-09-01,2024-03-25,2024-03-22,3165.00000000,2024-04-17,nan,-16.43000000,17,False,2024-04-17,nan,-16.43000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7064090004,,,,,,,,,,,,,,,,,,,KR7064090004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
