ticker,isu_cd,market,first_common_date,last_common_date,numeric_or_alpha,currently_common,historical_only,requested_start,requested_end,authority_source,authority_quality,expected_observation_count,actual_source_row_count,matched_expected_count,missing_expected_count,unexpected_source_date_count,first_actual_date,last_actual_date,source_status,coverage_status,acquisition_status,attempt_count,retry_count,reused_without_network,stored_row_count,stored_start,stored_end,duplicate_count,invalid_ohlc_count,future_row_count,post_write_verified,error_type,error_message_sanitized,updated_at
000180,KR7000180000,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:09.821833+00:00
000210,KR7000210005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2979,2979,1116,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2979,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:10.570091+00:00
000220,KR7000220004,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:11.533716+00:00
000230,KR7000230003,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-09-03 00:00:00'), Timestamp('2014-09-15 00:00:00'), Timestamp('2014-11-10 00:00:00'), Timestamp('2014-11-26 00:00:00'), Timestamp('2014-12-17 00:00:00'), Timestamp('2015-05-18 00:00:00'), Timestamp('2015-07-31 00:00:00'), Timestamp('2015-08-04 00:00:00'), Timestamp('2016-02-05 00:00:00'), Timestamp('2016-05-10 00:00:00'), Timestamp('2016-05-12 00:00:00'), Timestamp('2017-03-15 00:00:00'), Timestamp('2017-03-28 00:00:00'), Timestamp('2017-06-26 00:00:00'), Timestamp('2018-03-14 00:00:00'), Timestamp('2018-05-04 00:00:00'), Timestamp('2018-05-14 00:00:00'), Timestamp('2018-08-10 00:00:00'), Timestamp('2018-08-14 00:00:00'), Timestamp('2018-09-10 00:00:00'), Timestamp('2018-11-05 00:00:00'), Timestamp('2018-11-16 00:00:00'), Timestamp('2018-12-05 00:00:00'), Timestamp('2018-12-13 00:00:00')]",2026-08-27T21:11:13.081126+00:00
000240,KR7000240002,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:13.644750+00:00
000250,KR7000250001,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:14.228091+00:00
000270,KR7000270009,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:14.812242+00:00
000300,KR7000300004,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2849,2849,1246,0,2014-06-09,2026-01-14,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2849,2014-06-09,2026-01-14,0,0,0,True,,,2026-08-27T21:11:15.411898+00:00
000320,KR7000320002,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:16.014640+00:00
000370,KR7000370007,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:16.630590+00:00
000390,KR7000390005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:17.138440+00:00
000400,KR7000400002,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:17.638153+00:00
000420,KR7000420000,KOSPI,2010-01-04,2015-02-23,numeric,False,True,2010-01-04,2015-02-23,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,1273,1040,1040,233,0,2010-01-04,2015-02-23,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,1040,2010-01-04,2015-02-23,0,0,0,True,,,2026-08-27T21:11:18.244213+00:00
000430,KR7000430009,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:18.722285+00:00
000440,KR7000440008,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2993,2993,1102,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2993,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:19.209964+00:00
000480,KR7000480004,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2970,2970,1125,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2970,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:19.790948+00:00
000490,KR7000490003,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:20.509317+00:00
000500,KR7000500009,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:21.103326+00:00
000520,KR7000520007,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-23 00:00:00'), Timestamp('2014-07-10 00:00:00'), Timestamp('2015-01-23 00:00:00'), Timestamp('2015-02-13 00:00:00'), Timestamp('2015-05-19 00:00:00'), Timestamp('2015-06-02 00:00:00'), Timestamp('2015-10-21 00:00:00'), Timestamp('2015-11-23 00:00:00'), Timestamp('2015-12-18 00:00:00'), Timestamp('2015-12-24 00:00:00'), Timestamp('2016-01-28 00:00:00'), Timestamp('2016-06-15 00:00:00'), Timestamp('2016-06-20 00:00:00'), Timestamp('2016-09-20 00:00:00'), Timestamp('2016-11-25 00:00:00'), Timestamp('2017-01-26 00:00:00'), Timestamp('2017-07-18 00:00:00'), Timestamp('2017-11-08 00:00:00'), Timestamp('2018-02-28 00:00:00')]",2026-08-27T21:11:21.966498+00:00
000540,KR7000540005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:22.437577+00:00
000590,KR7000590000,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:23.056038+00:00
000610,KR7000610006,KOSPI,2010-01-04,2010-01-19,numeric,False,True,2010-01-04,2010-01-19,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,12,0,0,12,0,,,EMPTY,PARTIAL_EXPECTED_COVERAGE,EMPTY,1,0,False,0,,,0,0,0,False,,,2026-08-27T21:11:23.536830+00:00
000640,KR7000640003,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:24.107790+00:00
000650,KR7000650002,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2993,2993,1102,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2993,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:24.773664+00:00
000660,KR7000660001,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:25.434651+00:00
000670,KR7000670000,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:26.094062+00:00
000680,KR7000680009,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:26.703703+00:00
000700,KR7000700005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2973,2973,1122,0,2014-06-20,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2973,2014-06-20,2026-08-21,0,0,0,True,,,2026-08-27T21:11:27.347791+00:00
000720,KR7000720003,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:27.964352+00:00
000760,KR7000760009,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:28.599324+00:00
000800,KR7000800003,KOSPI,2010-01-04,2015-04-14,numeric,False,True,2010-01-04,2015-04-14,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,1309,1291,1291,18,0,2010-01-04,2015-04-14,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,1291,2010-01-04,2015-04-14,0,0,0,True,,,2026-08-27T21:11:29.274059+00:00
000810,KR7000810002,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:30.271890+00:00
000830,KR7000830000,KOSPI,2010-01-04,2015-09-14,numeric,False,True,2010-01-04,2015-09-14,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,1414,1401,1401,13,0,2010-01-04,2015-08-26,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,1401,2010-01-04,2015-08-26,0,0,0,True,,,2026-08-27T21:11:30.765441+00:00
000850,KR7000850008,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:31.367962+00:00
000860,KR7000860007,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2987,2987,1108,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2987,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:31.965858+00:00
000880,KR7000880005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:32.563514+00:00
000890,KR7000890004,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:33.040129+00:00
000910,KR7000910000,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:33.605338+00:00
000950,KR7000950006,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2995,2995,1100,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2995,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:34.202908+00:00
000970,KR7000970004,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2995,2995,1100,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2995,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:34.838962+00:00
000990,KR7000990002,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:35.445189+00:00
001000,KR7001000009,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2979,2979,1116,0,2014-06-09,2026-08-20,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2979,2014-06-09,2026-08-20,0,0,0,True,,,2026-08-27T21:11:35.984875+00:00
001020,KR7001020007,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:36.608061+00:00
001040,KR7001040005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:37.224822+00:00
001060,KR7001060003,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-12 00:00:00'), Timestamp('2014-06-13 00:00:00'), Timestamp('2014-06-30 00:00:00'), Timestamp('2014-07-04 00:00:00'), Timestamp('2014-08-28 00:00:00'), Timestamp('2014-09-01 00:00:00'), Timestamp('2014-09-25 00:00:00'), Timestamp('2014-10-02 00:00:00'), Timestamp('2014-10-31 00:00:00'), Timestamp('2014-11-10 00:00:00'), Timestamp('2014-11-11 00:00:00'), Timestamp('2014-11-13 00:00:00'), Timestamp('2014-11-25 00:00:00'), Timestamp('2014-11-26 00:00:00'), Timestamp('2014-12-15 00:00:00'), Timestamp('2014-12-26 00:00:00'), Timestamp('2015-01-29 00:00:00'), Timestamp('2015-02-03 00:00:00'), Timestamp('2015-03-06 00:00:00'), Timestamp('2015-03-13 00:00:00'), Timestamp('2015-03-17 00:00:00'), Timestamp('2015-03-20 00:00:00'), Timestamp('2015-04-09 00:00:00'), Timestamp('2015-04-13 00:00:00'), Timestamp('2015-04-15 00:00:00'), Timestamp('2015-04-17 00:00:00'), Timestamp('2015-04-20 00:00:00'), Timestamp('2015-04-21 00:00:00'), Timestamp('2015-05-11 00:00:00'), Timestamp('2015-05-13 00:00:00'), Timestamp('2015-05-19 00:00:00'), Timestamp('2015-05-20 00:00:00'), Timestamp('2015-05-27 00:00:00'), Timestamp('2015-06-05 00:00:00'), Timestamp('2015-07-28 00:00:00'), Timestamp('2016-01-05 00:00:00'), Timestamp('2016-01-14 00:00:00'), Timestamp('2016-03-02 00:00:00'), Timestamp('2016-04-05 00:00:00'), Timestamp('2016-05-09 00:00:00'), Timestamp('2016-06-08 00:00:00'), Timestamp('2016-06-27 00:00:00'), Timestamp('2016-07-07 00:00:00'), Timestamp('2016-08-10 00:00:00'), Timestamp('2016-08-26 00:00:00'), Timestamp('2016-09-20 00:00:00'), Timestamp('2017-01-04 00:00:00'), Timestamp('2017-05-23 00:00:00'), Timestamp('2017-09-15 00:00:00'), Timestamp('2017-11-08 00:00:00'), Timestamp('2018-02-09 00:00:00'), Timestamp('2018-03-06 00:00:00'), Timestamp('2018-03-09 00:00:00'), Timestamp('2018-03-14 00:00:00'), Timestamp('2018-03-29 00:00:00'), Timestamp('2018-04-06 00:00:00'), Timestamp('2018-06-15 00:00:00'), Timestamp('2018-06-26 00:00:00'), Timestamp('2018-11-26 00:00:00'), Timestamp('2019-02-14 00:00:00'), Timestamp('2019-06-13 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2021-08-11 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-12-03 00:00:00')]",2026-08-27T21:11:38.218619+00:00
001070,KR7001070002,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2973,2973,1122,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2973,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:38.775430+00:00
001080,KR7001080001,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:39.391261+00:00
001120,KR7001120005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:40.093640+00:00
001130,KR7001130004,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:40.889896+00:00
001140,KR7001140003,KOSPI,2010-01-04,2026-01-26,numeric,False,True,2010-01-04,2026-01-26,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3956,0,0,3956,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2013-11-08 00:00:00'), Timestamp('2013-11-20 00:00:00'), Timestamp('2013-11-28 00:00:00'), Timestamp('2014-01-02 00:00:00'), Timestamp('2014-01-07 00:00:00'), Timestamp('2014-01-09 00:00:00'), Timestamp('2014-01-21 00:00:00'), Timestamp('2014-01-27 00:00:00'), Timestamp('2014-01-29 00:00:00'), Timestamp('2014-02-03 00:00:00'), Timestamp('2014-02-19 00:00:00'), Timestamp('2014-04-14 00:00:00'), Timestamp('2014-04-15 00:00:00'), Timestamp('2014-04-17 00:00:00'), Timestamp('2014-04-21 00:00:00'), Timestamp('2014-04-23 00:00:00'), Timestamp('2014-04-28 00:00:00'), Timestamp('2014-05-12 00:00:00'), Timestamp('2014-05-16 00:00:00'), Timestamp('2014-06-03 00:00:00'), Timestamp('2014-07-03 00:00:00'), Timestamp('2014-07-07 00:00:00'), Timestamp('2014-08-05 00:00:00'), Timestamp('2014-10-27 00:00:00'), Timestamp('2014-11-12 00:00:00'), Timestamp('2014-12-01 00:00:00'), Timestamp('2014-12-11 00:00:00'), Timestamp('2015-01-12 00:00:00'), Timestamp('2015-01-26 00:00:00'), Timestamp('2015-02-11 00:00:00'), Timestamp('2015-02-24 00:00:00'), Timestamp('2015-03-11 00:00:00'), Timestamp('2015-03-20 00:00:00'), Timestamp('2015-04-08 00:00:00'), Timestamp('2015-06-18 00:00:00'), Timestamp('2015-06-22 00:00:00'), Timestamp('2015-10-21 00:00:00'), Timestamp('2015-11-02 00:00:00'), Timestamp('2016-08-03 00:00:00'), Timestamp('2016-12-15 00:00:00'), Timestamp('2020-11-06 00:00:00')]",2026-08-27T21:11:44.227514+00:00
001200,KR7001200005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:11:44.901745+00:00
