ticker,sector_rs_data_status_match,sector_rs_input_reason_match,sector_code_match,sector_name_match,sector_benchmark_code_match,sector_benchmark_last_observation_date_match,sector_anchor_date_3m_match,sector_anchor_date_6m_match,sector_anchor_date_12m_match,sector_return_3m_match,sector_return_6m_match,sector_return_12m_match,sector_rs_3m_match,sector_rs_6m_match,sector_rs_12m_match
092300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
092440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
092460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
092600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
092730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
092780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
092790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
092870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093050,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093320,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093380,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093640,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
093920,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094170,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094280,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094840,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094850,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
094970,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095270,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095340,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095570,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095720,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
095910,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096630,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096690,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096760,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096770,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
096870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
097230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
097520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
097780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
097800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
097870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
097950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
098070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
098120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
098460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
098660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099320,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099390,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
099750,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100130,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100590,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100840,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101000,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101140,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101160,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101170,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101680,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101930,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101970,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
102120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
102260,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
102370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
102460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
102710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
102940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
103140,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
103230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
103590,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
103840,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104200,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104620,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105550,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105630,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105740,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105760,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105840,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
106080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
106190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
106240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
107590,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
107600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
107640,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108320,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108380,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109740,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
110020,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
110790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
110990,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
111110,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
111380,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
111710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
111770,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
112040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
112290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
112610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
113810,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
114090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
114190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
114450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
114630,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
114810,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
114840,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115160,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115180,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115570,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
117580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
117670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
117730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
118000,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
118990,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
119500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
119610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
119650,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
119830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
119850,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
120030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
120110,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
120240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
121440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
121600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
121800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
121850,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
121890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122640,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122690,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122990,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123010,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123570,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123690,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123750,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123840,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
124500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
124560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
125020,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
125210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
125490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126340,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126640,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126720,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126880,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
127120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
127710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
127980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
128540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
128660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
128820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
128940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
129260,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
129890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
129920,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
130500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
130580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
130660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
130740,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131100,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131180,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131760,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131970,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
133750,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
133820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
134060,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
134380,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
134580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
134790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
136150,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
136410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
136480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
136490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
136540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
137080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
137310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
137400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
137940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
137950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
138070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
138080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
138360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
138610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
138930,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
139130,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
139480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
139670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
139990,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
140070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
140410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
140430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
140520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
140670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
140860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
141000,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
141080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
142210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
142280,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
142760,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
143160,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
143210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
143240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
143540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
144510,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
144960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
145020,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
145170,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
145210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
145720,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
145990,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
146060,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
146320,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
147760,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
147830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
148150,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
148250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
148780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
148930,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
149950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
149980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
150900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
151860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
153460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
153490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
153710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
153890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
154030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
154040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
155650,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
155660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
156100,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
158430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
159010,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
159580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
160190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
160550,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
160980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
161000,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
161390,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
161580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
161890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
162300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
163280,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
163560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
163730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
166090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
166480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
168330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
168360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
169330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
170030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
170790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
170900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
170920,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
171010,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
171090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
171120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
172670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
173130,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
173940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
174900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
175140,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
175250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
175330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
176750,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
177350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
177830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
177900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
178320,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
178780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
178920,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
179290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
179530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
179900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
180400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
180640,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
181710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
182360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
182400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
183190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
183300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
183490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
184230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
185490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
185750,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
186230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
187220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
187270,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
187420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
187660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
187790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
187870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
188040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
188260,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
189300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
189330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
189690,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
189860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
189980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
190510,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
190650,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
191410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
191420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
192080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
192250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
192390,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
192400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
192410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
192440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
192650,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
192820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
193250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
194370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
194480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
194700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
195500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
195870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
195940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
195990,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
196170,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
196300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
196450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
196490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
196700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
197140,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
198080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
198440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
198940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
199430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
199480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
199550,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
199730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
199800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
199820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
200130,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
200230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
200350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
200470,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
200670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
200710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
200780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
