ticker,name,market,isu_cd,identity_effective_from,identity_effective_to,repository_status,repository_reason,row_count,first_daily_date,last_daily_date,evaluation_status,pattern_b_state,reason_codes,reason_details,range_36m,monthly_ma24_distance,range_52w,monthly_last_bar,weekly_last_bar,feature_contract_version,state_rule_version,error,prior_same_isu_segment,stale_monthly_bar,stale_weekly_bar
001540,안국약품,KOSDAQ,KR7001540004,2010-01-04,2026-09-21,LOADED,,4039,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.6442048517520216,0.3678434620561135,0.45839874411302983,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001550,조비,KOSPI,KR7001550003,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.18115353371242893,-0.08977355988974567,0.15353371242891958,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001560,제일연마,KOSPI,KR7001560002,2010-01-04,2026-09-21,LOADED,,4113,2010-01-04,2026-09-21,READY,NORMAL,,,0.2851782363977486,-0.03936591809775425,0.26078028747433263,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001570,금양,KOSPI,KR7001570001,2010-01-04,2026-09-21,LOADED,,3747,2010-01-04,2025-03-21,READY,DEEP_DEPRESSED,,,0.029571451162300352,-0.8653183384727009,0.0009716456143450225,2025-03-31,2025-03-21,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
0015G0,그린광학,KOSDAQ,KR70015G0009,2025-11-17,2026-09-21,LOADED,,208,2025-11-17,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 10|MONTHLY_MA24_DISTANCE: need 24 bars, have 10|52W_RANGE_POSITION: need 52 bars, have 44",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0015N0,아로마티카,KOSDAQ,KR70015N0000,2025-11-27,2026-09-21,LOADED,,200,2025-11-27,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 10|MONTHLY_MA24_DISTANCE: need 24 bars, have 10|52W_RANGE_POSITION: need 52 bars, have 43",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0015S0,페스카로,KOSDAQ,KR70015S0005,2025-12-10,2026-09-21,LOADED,,191,2025-12-10,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 9|MONTHLY_MA24_DISTANCE: need 24 bars, have 9|52W_RANGE_POSITION: need 52 bars, have 41",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001620,케이비아이동국실업,KOSPI,KR7001620004,2010-01-04,2026-09-21,LOADED,,4102,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.09044368600682594,-0.17564552119859733,0.10409556313993173,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001630,종근당홀딩스,KOSPI,KR7001630003,2010-01-04,2026-09-21,LOADED,,4043,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.11484098939929328,-0.17495073352310042,0.09948979591836735,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001680,대상,KOSPI,KR7001680008,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.1617842876165113,-0.12490043014178742,0.23579201934703747,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001720,신영증권,KOSPI,KR7001720002,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.46728110599078343,0.2045053428745629,0.137524557956778,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001740,SK네트웍스,KOSPI,KR7001740000,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.22235625251306795,0.22794174908496223,0.16757208524864187,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001750,한양증권,KOSPI,KR7001750009,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.47019867549668876,0.10465939668602187,0.14055944055944056,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001770,SHD,KOSPI,KR7001770007,2010-01-04,2026-09-21,LOADED,,3954,2010-01-04,2026-09-21,READY,NORMAL,,,0.43968668407310707,-0.1527903871829105,0.028409090909090908,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001780,알루코,KOSPI,KR7001780006,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.0894904458598726,-0.23212944235770006,0.10118203309692671,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001790,대한제당,KOSPI,KR7001790005,2010-01-04,2026-09-21,LOADED,,3972,2010-01-04,2026-09-21,READY,NORMAL,,,0.32978723404255317,0.03677447939743028,0.6621621621621622,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0017J0,세미티에스,KOSDAQ,KR70017J0004,2026-06-10,2026-09-21,LOADED,,72,2026-06-10,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 3|MONTHLY_MA24_DISTANCE: need 24 bars, have 3|52W_RANGE_POSITION: need 52 bars, have 15",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001800,오리온홀딩스,KOSPI,KR7001800002,2010-01-04,2026-09-21,LOADED,,4035,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.7538552787663108,0.27271232426210634,0.5081967213114754,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001810,무림SP,KOSDAQ,KR7001810001,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.14641509433962263,-0.21116793365583975,0.13735849056603774,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001820,삼화콘덴서,KOSPI,KR7001820000,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.5202509982886481,1.3526137253196486,0.6870748299319728,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
001840,이화공영,KOSDAQ,KR7001840008,2010-01-04,2026-09-21,LOADED,,3755,2010-01-04,2025-04-01,READY,DEEP_DEPRESSED,,,0.03962746530314098,-0.4560802169130813,0.11726560389084031,2025-04-30,2025-04-04,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
001940,KISCO홀딩스,KOSPI,KR7001940006,2010-01-04,2026-09-21,LOADED,,3937,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.9043478260869565,0.20076238881829722,0.7352941176470589,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002020,코오롱,KOSPI,KR7002020006,2010-01-04,2026-09-21,LOADED,,4096,2010-02-01,2026-09-21,READY,DEPRESSED,,,0.17559169641676584,-0.3249698064347656,0.06691176470588235,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002030,아세아,KOSPI,KR7002030005,2010-01-04,2026-09-21,LOADED,,4043,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.22762566407846344,-0.23232869306663062,0.24651924651924653,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002070,비비안,KOSPI,KR7002070001,2010-01-04,2026-09-21,LOADED,,4043,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.07133932057789925,-0.6207339974544581,0.10216,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002100,경농,KOSPI,KR7002100006,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.10326797385620914,-0.006903924101376413,0.14626865671641792,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002140,고려산업,KOSPI,KR7002140002,2010-01-04,2026-09-21,LOADED,,4057,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.2169657422512235,-0.16584292592710692,0.2069377990430622,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002150,도화엔지니어링,KOSPI,KR7002150001,2010-08-12,2026-09-21,LOADED,,3957,2010-08-12,2026-09-21,READY,DEPRESSED,,,0.18135764944275581,-0.1507789807235279,0.18681318681318682,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002170,SYTS,KOSPI,KR7002170009,2010-01-04,2026-09-21,LOADED,,4111,2010-01-04,2026-09-21,READY,NORMAL,,,0.7395833333333334,0.08356807511737085,0.326007326007326,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002200,한국수출포장,KOSPI,KR7002200004,2010-01-04,2026-09-21,LOADED,,4065,2010-01-04,2026-09-21,READY,NORMAL,,,0.4114470842332613,-0.040854155853785046,0.43119266055045874,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002210,동성제약,KOSPI,KR7002210003,2010-01-04,2026-09-21,LOADED,,3816,2010-01-04,2026-09-21,READY,DEEP_DEPRESSED,,,0.013452259102207926,-0.6636724579731366,0.005743165632896853,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002220,한일철강,KOSPI,KR7002220002,2010-01-04,2026-09-21,LOADED,,4091,2010-01-04,2026-09-21,READY,NORMAL,,,0.2830693272989097,-0.05023266913256175,0.15942028985507245,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002230,피에스텍,KOSDAQ,KR7002230001,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.13760117733627666,-0.08705067128627109,0.10659133709981168,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002240,고려제강,KOSPI,KR7002240000,2010-01-04,2026-09-21,LOADED,,3871,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.11119891623391284,-0.0799964485483442,0.13615384615384615,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002290,삼일기업공사,KOSDAQ,KR7002290005,2010-01-04,2026-09-21,LOADED,,4099,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.2459016393442623,-0.059208986660425955,0.18495297805642633,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002310,아세아제지,KOSPI,KR7002310001,2010-01-04,2026-09-21,LOADED,,4072,2010-01-04,2026-09-21,READY,NORMAL,,,0.4239350912778905,0.08547823323800441,0.37117903930131,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002320,한진,KOSPI,KR7002320000,2010-01-04,2026-09-21,LOADED,,4022,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.09044117647058823,-0.21558669001751307,0.0743718592964824,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002350,넥센타이어,KOSPI,KR7002350007,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.2897016361886429,-0.01909854851031323,0.01735357917570499,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002360,SH에너지화학,KOSPI,KR7002360006,2010-01-04,2026-09-21,LOADED,,4099,2010-01-04,2026-09-21,READY,DEEP_DEPRESSED,,,0.01667605633802817,-0.5984720395766798,0.05832426550598477,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002380,KCC,KOSPI,KR7002380004,2010-01-04,2026-09-21,LOADED,,4013,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.5570006096321886,0.2398910081743868,0.3651685393258427,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002390,한독,KOSPI,KR7002390003,2010-01-04,2026-09-21,LOADED,,4020,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.2203757225433526,-0.14994413407821228,0.37082601054481545,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002410,범양건영,KOSPI,KR7002410009,2010-01-04,2026-09-21,LOADED,,3147,2010-01-04,2025-03-20,READY,NORMAL,,,0.16060862214708369,-0.0731463925755913,0.29595015576323985,2025-03-31,2025-03-21,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
002420,우양피앤엘,KOSPI,KR7002420008,2010-01-04,2026-09-21,LOADED,,3253,2010-01-04,2026-09-21,READY,NORMAL,,,0.2791783380018674,0.09860802433033111,0.4418604651162791,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002450,삼익악기,KOSPI,KR7002450005,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.25806451612903225,-0.03688995715330756,0.189873417721519,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002460,HS화성,KOSPI,KR7002460004,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.34584450402144773,0.02519888701649875,0.23548387096774193,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002600,조흥,KOSPI,KR7002600005,2010-01-04,2026-09-21,LOADED,,4097,2010-01-05,2026-09-21,READY,DEPRESSED,,,0.059880239520958084,-0.12681846088140303,0.16822429906542055,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002620,제일파마홀딩스,KOSPI,KR7002620003,2010-01-04,2026-09-21,LOADED,,3956,2010-01-04,2026-09-21,READY,NORMAL,,,0.1684717208182912,-0.08640335189821668,0.35789473684210527,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002630,오리엔트바이오,KOSPI,KR7002630002,2010-01-04,2026-09-21,LOADED,,4077,2010-01-04,2026-09-02,READY,DEEP_DEPRESSED,,,0.029257142857142857,-0.449269267164336,0.18940248027057496,2026-08-31,2026-09-04,V01,PATTERN_B_STATE_RULE_V02,,False,False,True
002680,한탑,KOSDAQ,KR7002680007,2010-01-04,2026-09-21,LOADED,,4073,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.16640625,-0.24858743242912695,0.31053351573187415,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002690,동일제강,KOSPI,KR7002690006,2015-09-24,2026-09-21,LOADED,,2649,2015-09-24,2026-09-21,READY,NORMAL,,,0.39767441860465114,-0.002131487889273309,0.2746955345060893,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002700,신일전자,KOSPI,KR7002700003,2010-01-04,2026-09-21,LOADED,,4046,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.05081495685522531,-0.2660999327258271,0.019855595667870037,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002710,TCC스틸,KOSPI,KR7002710002,2010-01-04,2026-09-21,LOADED,,3945,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.06420404573438875,-0.4359101012595703,0.3016826923076923,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002720,국제약품,KOSPI,KR7002720001,2010-01-04,2026-09-21,LOADED,,3910,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.10828625235404897,-0.25430262976731377,0.17669172932330826,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002760,보락,KOSPI,KR7002760007,2010-01-04,2026-09-21,LOADED,,3997,2010-01-04,2026-09-21,READY,NORMAL,,,0.24232081911262798,-0.035982478097622006,0.2594670406732118,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002780,진흥기업,KOSPI,KR7002780005,2010-01-04,2026-09-21,LOADED,,3976,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.1572265625,-0.021378663051413005,0.0751953125,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002790,아모레퍼시픽홀딩스,KOSPI,KR7002790004,2010-01-04,2026-09-21,LOADED,,3999,2010-01-04,2026-09-21,READY,NORMAL,,,0.39550140581068416,0.0583380532405533,0.38125,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002800,신신제약,KOSDAQ,KR7002800001,2017-02-28,2026-09-21,LOADED,,2344,2017-02-28,2026-09-21,READY,DEPRESSED,,,0.15838509316770186,-0.14491923473479207,0.1925566343042071,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002810,삼영무역,KOSPI,KR7002810000,2010-01-04,2026-09-21,LOADED,,3910,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.832,0.3769486327625864,0.6713147410358565,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002820,SUN&L,KOSPI,KR7002820009,2010-01-04,2026-09-21,LOADED,,3982,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.113345521023766,-0.3607349633953778,0.04597701149425287,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002840,미원상사,KOSPI,KR7002840007,2010-01-04,2026-09-21,LOADED,,3430,2010-01-04,2026-09-21,READY,NORMAL,,,0.2731524789522919,-0.13479133540129817,0.48674242424242425,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002870,신풍,KOSPI,KR7002870004,2010-01-04,2026-09-21,LOADED,,4081,2010-01-04,2026-09-21,READY,NORMAL,,,0.32687224669603526,-0.061437315801405545,0.734820322180917,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002880,디와이에이,KOSPI,KR7002880003,2010-01-04,2026-09-21,LOADED,,4090,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.12610770279481937,-0.2662308660522149,0.026963657678780773,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002900,TYM,KOSPI,KR7002900009,2010-01-04,2026-09-21,LOADED,,3933,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.5679442508710801,0.2207801922429593,0.3185840707964602,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002920,유성기업,KOSPI,KR7002920007,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.11604095563139932,-0.10411877596642549,0.26464646464646463,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002960,한국쉘석유,KOSPI,KR7002960003,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.6970074812967582,0.1964598229911496,0.4885844748858447,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
002990,금호건설,KOSPI,KR7002990000,2010-01-04,2026-09-21,LOADED,,4040,2010-01-04,2026-09-21,READY,EXTREME_OVERHEATED,,,0.8289897510980966,2.56244927405537,0.6353522867737948,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003000,부광약품,KOSPI,KR7003000007,2010-01-04,2026-09-21,LOADED,,3950,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.14748953974895398,-0.02733796229046226,0.08398133748055987,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003010,혜인,KOSPI,KR7003010006,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,EXTREME_OVERHEATED,,,0.9038974906567004,1.2497446567051256,0.7170315002669514,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003030,세아제강지주,KOSPI,KR7003030004,2010-01-04,2026-09-21,LOADED,,4020,2010-01-04,2026-09-21,READY,DEEP_DEPRESSED,,,0.03580433686333838,-0.4215697937236801,0.09288299155609167,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003060,에이프로젠바이오로직스,KOSPI,KR7003060001,2010-01-04,2026-09-21,LOADED,,3957,2010-01-05,2026-09-21,READY,NORMAL,,,0.25606381246947746,1.0179372197309418,0.22985511964838026,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003070,코오롱글로벌,KOSPI,KR7003070000,2010-01-04,2026-09-21,LOADED,,3958,2010-01-04,2026-09-21,READY,NORMAL,,,0.1945288753799392,0.050407808530552156,0.26807760141093473,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003080,SB성보,KOSPI,KR7003080009,2010-01-04,2026-09-21,LOADED,,4078,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.14130434782608695,-0.13623188405797104,0.21164021164021163,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003090,대웅,KOSPI,KR7003090008,2010-01-04,2026-09-21,LOADED,,3939,2010-01-04,2026-09-21,READY,NORMAL,,,0.2822857142857143,-0.17507859388396685,0.025016458196181698,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003100,선광,KOSDAQ,KR7003100005,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.4103194103194103,0.11853722869213401,0.24449506454062261,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003120,일성아이에스,KOSPI,KR7003120003,2010-01-04,2026-09-21,LOADED,,3857,2010-01-04,2026-09-21,READY,NORMAL,,,0.35103244837758113,0.020777438073251497,0.38834154351395733,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003160,디아이,KOSPI,KR7003160009,2010-01-04,2026-09-21,LOADED,,4114,2010-01-04,2026-09-21,READY,NORMAL,,,0.5164410058027079,0.1948896249511387,0.6140876732858749,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003200,일신방직,KOSPI,KR7003200003,2010-01-04,2026-09-21,LOADED,,4097,2010-01-04,2026-09-21,READY,NORMAL,,,0.36904761904761907,0.05948045642146149,0.31529411764705884,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003220,대원제약,KOSPI,KR7003220001,2010-01-04,2026-09-21,LOADED,,3895,2010-01-05,2026-09-21,READY,DEPRESSED,,,0.06378299120234604,-0.35194769817488425,0.12556732223903178,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003230,삼양식품,KOSPI,KR7003230000,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.9104038512971383,0.37345344447351714,0.5198019801980198,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003240,태광산업,KOSPI,KR7003240009,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.37544483985765126,0.09005847953216373,0.21166306695464362,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003280,흥아해운,KOSPI,KR7003280005,2010-01-04,2026-09-21,LOADED,,3633,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.07359752959341224,-0.09125331313896246,0.08651788443900947,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003300,한일홀딩스,KOSPI,KR7003300001,2010-01-04,2026-09-21,LOADED,,3945,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.6358208955223881,0.17866320571057748,0.32514619883040935,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003310,대주산업,KOSDAQ,KR7003310000,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.0847245409015025,-0.19492893421000834,0.06546990496304118,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003350,한국화장품제조,KOSPI,KR7003350006,2010-01-04,2026-09-21,LOADED,,4087,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.7888243831640058,0.3991199034230304,0.793010752688172,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003380,하림지주,KOSDAQ,KR7003380003,2017-06-30,2026-09-21,LOADED,,2262,2017-06-30,2026-09-21,READY,NORMAL,,,0.39808481532147744,0.21957410802425614,0.3219123505976096,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003460,유화증권,KOSPI,KR7003460003,2010-01-04,2026-09-21,LOADED,,4083,2010-01-04,2026-09-21,READY,NORMAL,,,0.3576388888888889,0.12083427794150992,0.14935064935064934,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
003470,유안타증권,KOSPI,KR7003470002,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.3943894389438944,0.270864819479429,0.19116135662898254,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
